CVE_ESTADO,NOM_ESTADO,CLAVE_MUN,NOM_MUN,AMBITO,POB_TOTAL,PCT_POBREZA,PCT_Carencia_Servicios_Basicos_Vivienda,PCT_Carencia_Calidad_Espacio_Vivienda,PCT_Carencia_Servicios_Salud
8,Chihuahua,8050,Nuevo Casas Grandes,Ámbito de residencia: rural,3582,,8.346571,,38.146696
8,Chihuahua,8051,Ocampo,Ámbito de residencia: rural,8453,40.254031,28.538784,19.614066,19.614066
8,Chihuahua,8052,Ojinaga,Ámbito de residencia: rural,4060,21.694308,,,
8,Chihuahua,8053,Praxedis G. Guerrero,Ámbito de residencia: rural,5316,13.766959,9.024241,3.585252,11.550214
8,Chihuahua,8054,Riva Palacio,Ámbito de residencia: rural,8004,,,,10.657476
8,Chihuahua,8055,Rosales,Ámbito de residencia: rural,8781,26.461854,,3.585967,21.163121
8,Chihuahua,8056,Rosario,Ámbito de residencia: rural,2162,33.084514,5.031754,3.566194,16.170005
8,Chihuahua,8057,San Francisco de Borja,Ámbito de residencia: rural,2285,,8.777725,6.087777,6.512506
8,Chihuahua,8058,San Francisco de Conchos,Ámbito de residencia: rural,2804,,3.286206,3.553687,4.585403
8,Chihuahua,8059,San Francisco del Oro,Ámbito de residencia: rural,574,28.996248,,,3.564728
8,Chihuahua,8060,Santa Bárbara,Ámbito de residencia: rural,1728,25.92825,27.506537,,15.189285
8,Chihuahua,8061,Satevó,Ámbito de residencia: rural,3551,32.725367,,4.462414,7.786763
8,Chihuahua,8062,Saucillo,Ámbito de residencia: rural,16414,15.876399,,4.417657,18.274238
8,Chihuahua,8063,Temósachic,Ámbito de residencia: rural,5534,31.877395,,11.191773,6.836056
8,Chihuahua,8064,El Tule,Ámbito de residencia: rural,1506,38.188252,9.412597,,
8,Chihuahua,8065,Urique,Ámbito de residencia: rural,17727,59.389345,63.039175,45.521627,17.805507
8,Chihuahua,8066,Uruachi,Ámbito de residencia: rural,6773,79.279274,65.497808,42.532874,16.030056
8,Chihuahua,8067,Valle de Zaragoza,Ámbito de residencia: rural,4967,31.221869,4.704387,,9.599491
9,Ciudad de México,9004,Cuajimalpa de Morelos,Ámbito de residencia: rural,4275,54.965801,19.602597,14.338246,26.770354
9,Ciudad de México,9008,La Magdalena Contreras,Ámbito de residencia: rural,2013,68.448845,90.993621,27.011982,53.503608
9,Ciudad de México,9009,Milpa Alta,Ámbito de residencia: rural,26726,52.84773,74.025597,,34.459747
9,Ciudad de México,9010,Álvaro Obregón,Ámbito de residencia: rural,139,48.903599,,,
9,Ciudad de México,9011,Tláhuac,Ámbito de residencia: rural,6533,40.841798,,14.258992,45.839706
9,Ciudad de México,9012,Tlalpan,Ámbito de residencia: rural,10053,58.900002,73.131649,31.903491,
9,Ciudad de México,9013,Xochimilco,Ámbito de residencia: rural,18623,56.774279,89.695517,37.974378,
10,Durango,10001,Canatlán,Ámbito de residencia: rural,18902,48.22756,9.97993,1.953911,24.824298
10,Durango,10002,Canelas,Ámbito de residencia: rural,4367,67.415575,19.02834,21.076447,17.504168
10,Durango,10003,Coneto de Comonfort,Ámbito de residencia: rural,4128,64.886003,12.433796,,15.737705
10,Durango,10004,Cuencamé,Ámbito de residencia: rural,17535,26.388372,,,27.844282
10,Durango,10005,Durango,Ámbito de residencia: rural,52853,46.70542,13.792491,,36.248693
10,Durango,10006,General Simón Bolívar,Ámbito de residencia: rural,10404,40.152509,7.441927,3.636236,24.168232
10,Durango,10007,Gómez Palacio,Ámbito de residencia: rural,62316,27.597443,,6.682563,27.727624
10,Durango,10008,Guadalupe Victoria,Ámbito de residencia: rural,8299,47.182529,8.84576,,52.010598
10,Durango,10009,Guanaceví,Ámbito de residencia: rural,5640,57.621457,39.749724,16.967243,32.903938
10,Durango,10010,Hidalgo,Ámbito de residencia: rural,3884,39.969247,4.451039,5.934718,14.027516
10,Durango,10011,Indé,Ámbito de residencia: rural,4799,44.959074,10.070709,3.514035,23.419756
10,Durango,10012,Lerdo,Ámbito de residencia: rural,34877,33.000202,4.736721,,23.179628
10,Durango,10013,Mapimí,Ámbito de residencia: rural,4213,39.89547,,4.380616,27.42332
10,Durango,10014,Mezquital,Ámbito de residencia: rural,49103,91.098085,83.040696,66.003963,23.053449
10,Durango,10015,Nazas,Ámbito de residencia: rural,10044,44.761097,3.724483,,17.643816
10,Durango,10016,Nombre de Dios,Ámbito de residencia: rural,13418,40.00199,4.78736,3.764097,23.535634
10,Durango,10017,Ocampo,Ámbito de residencia: rural,5367,48.17501,,7.094994,
10,Durango,10018,El Oro,Ámbito de residencia: rural,3691,43.348019,13.601691,,15.023054
10,Durango,10019,Otáez,Ámbito de residencia: rural,4977,79.983429,32.364975,29.439444,21.419804
10,Durango,10020,Pánuco de Coronado,Ámbito de residencia: rural,8055,49.665326,7.888216,1.994369,33.190325
10,Durango,10021,Peñón Blanco,Ámbito de residencia: rural,4305,43.056194,8.242379,,18.424796
10,Durango,10022,Poanas,Ámbito de residencia: rural,16134,50.518977,4.036818,,27.532475
10,Durango,10023,Pueblo Nuevo,Ámbito de residencia: rural,11858,57.455243,,,29.676691
10,Durango,10024,Rodeo,Ámbito de residencia: rural,6875,51.43492,6.364187,3.575018,19.807841
10,Durango,10025,San Bernardo,Ámbito de residencia: rural,2867,44.080393,6.293198,5.674791,11.276828
10,Durango,10026,San Dimas,Ámbito de residencia: rural,10169,58.039544,40.035017,9.639849,16.180505
10,Durango,10027,San Juan de Guadalupe,Ámbito de residencia: rural,5307,59.434665,38.641189,8.280255,
10,Durango,10028,San Juan del Río,Ámbito de residencia: rural,6999,55.813936,7.375508,2.320944,
10,Durango,10029,San Luis del Cordero,Ámbito de residencia: rural,2126,53.548577,,5.495584,16.73209
10,Durango,10030,San Pedro del Gallo,Ámbito de residencia: rural,1650,50.173941,,3.605313,
10,Durango,10031,Santa Clara,Ámbito de residencia: rural,2684,57.379573,7.126524,5.068598,16.120427
10,Durango,10032,Santiago Papasquiaro,Ámbito de residencia: rural,10100,40.663353,,,
10,Durango,10033,Súchil,Ámbito de residencia: rural,3332,75.153917,,,41.167435
10,Durango,10034,Tamazula,Ámbito de residencia: rural,14193,83.222161,37.567822,27.40787,13.886778
10,Durango,10035,Tepehuanes,Ámbito de residencia: rural,4889,60.256515,40.742476,10.298747,10.153505
10,Durango,10036,Tlahualilo,Ámbito de residencia: rural,9622,20.961913,12.246232,3.822807,25.918524
10,Durango,10037,Topia,Ámbito de residencia: rural,5852,82.50097,32.72182,34.856236,31.87511
10,Durango,10038,Vicente Guerrero,Ámbito de residencia: rural,3592,52.7315,,1.4892,38.744099
10,Durango,10039,Nuevo Ideal,Ámbito de residencia: rural,13822,45.791323,,,37.934652
11,Guanajuato,11001,Abasolo,Ámbito de residencia: rural,50442,41.32338,27.149421,5.748959,24.931382
11,Guanajuato,11002,Acámbaro,Ámbito de residencia: rural,34782,52.325811,,,16.591216
11,Guanajuato,11003,San Miguel de Allende,Ámbito de residencia: rural,92864,40.647157,12.235669,,17.57638
11,Guanajuato,11004,Apaseo el Alto,Ámbito de residencia: rural,24844,42.014537,,3.493643,26.53791
11,Guanajuato,11005,Apaseo el Grande,Ámbito de residencia: rural,29850,,,,29.831758
11,Guanajuato,11006,Atarjea,Ámbito de residencia: rural,5191,68.777244,60.116186,9.034455,
11,Guanajuato,11007,Celaya,Ámbito de residencia: rural,90150,40.074075,,4.072055,46.104712
11,Guanajuato,11008,Manuel Doblado,Ámbito de residencia: rural,23160,51.883711,25.524427,5.185662,21.634898
11,Guanajuato,11009,Comonfort,Ámbito de residencia: rural,44208,51.839272,,12.492493,
11,Guanajuato,11010,Coroneo,Ámbito de residencia: rural,6741,49.588617,28.612032,3.149005,
11,Guanajuato,11011,Cortazar,Ámbito de residencia: rural,21985,37.100048,33.25634,10.078686,38.388
11,Guanajuato,11012,Cuerámaro,Ámbito de residencia: rural,15688,43.467503,17.971248,6.796981,22.289928
11,Guanajuato,11013,Doctor Mora,Ámbito de residencia: rural,18533,36.168953,15.074721,6.919934,18.488677
11,Guanajuato,11014,Dolores Hidalgo Cuna de la Independencia Nacional,Ámbito de residencia: rural,96163,54.164863,39.193078,12.120912,37.318841
11,Guanajuato,11015,Guanajuato,Ámbito de residencia: rural,34637,42.565225,46.421497,,23.002383
11,Guanajuato,11016,Huanímaro,Ámbito de residencia: rural,13661,45.627087,19.861813,5.194824,9.927976
11,Guanajuato,11017,Irapuato,Ámbito de residencia: rural,108371,38.38386,,12.626644,28.170888
11,Guanajuato,11018,Jaral del Progreso,Ámbito de residencia: rural,7854,41.417144,16.58307,6.912551,13.466893
11,Guanajuato,11019,Jerécuaro,Ámbito de residencia: rural,26822,59.284687,23.396904,3.870919,11.555913
11,Guanajuato,11020,León,Ámbito de residencia: rural,66933,34.563829,,,30.622541
11,Guanajuato,11021,Moroleón,Ámbito de residencia: rural,7532,51.015772,,,
11,Guanajuato,11022,Ocampo,Ámbito de residencia: rural,16261,47.098505,17.343274,4.568016,16.061715
11,Guanajuato,11023,Pénjamo,Ámbito de residencia: rural,84853,46.118508,41.596998,7.692219,
11,Guanajuato,11024,Pueblo Nuevo,Ámbito de residencia: rural,8186,47.118154,39.135363,4.724463,13.9546
11,Guanajuato,11025,Purísima del Rincón,Ámbito de residencia: rural,24569,35.808431,9.313457,9.216736,21.139834
11,Guanajuato,11026,Romita,Ámbito de residencia: rural,31005,48.934529,24.346221,,11.973788
11,Guanajuato,11027,Salamanca,Ámbito de residencia: rural,59452,35.76202,,,18.889241
11,Guanajuato,11028,Salvatierra,Ámbito de residencia: rural,23070,51.126717,,,15.640275
11,Guanajuato,11029,San Diego de la Unión,Ámbito de residencia: rural,29429,34.554487,27.763991,7.020774,20.620797
11,Guanajuato,11030,San Felipe,Ámbito de residencia: rural,60366,47.702479,24.059166,12.081643,22.207045
11,Guanajuato,11031,San Francisco del Rincón,Ámbito de residencia: rural,28184,43.812247,28.596756,,
11,Guanajuato,11032,San José Iturbide,Ámbito de residencia: rural,65831,21.288131,6.25251,8.83839,26.715782
11,Guanajuato,11033,San Luis de la Paz,Ámbito de residencia: rural,58459,44.194562,,,26.880772
11,Guanajuato,11034,Santa Catarina,Ámbito de residencia: rural,5610,47.180935,29.622302,10.503597,6.798561
11,Guanajuato,11035,Santa Cruz de Juventino Rosas,Ámbito de residencia: rural,22870,58.718426,49.450955,10.291889,27.067686
11,Guanajuato,11036,Santiago Maravatío,Ámbito de residencia: rural,3133,48.710451,,,
11,Guanajuato,11037,Silao de la Victoria,Ámbito de residencia: rural,36880,37.627197,,6.51705,17.427343
11,Guanajuato,11038,Tarandacuao,Ámbito de residencia: rural,5604,46.745238,,5.755312,18.032646
11,Guanajuato,11039,Tarimoro,Ámbito de residencia: rural,15332,46.733756,9.667866,6.363703,10.626275
11,Guanajuato,11040,Tierra Blanca,Ámbito de residencia: rural,19841,54.047595,53.630071,14.684536,26.219215
11,Guanajuato,11041,Uriangato,Ámbito de residencia: rural,9923,27.734254,,,34.961164
11,Guanajuato,11042,Valle de Santiago,Ámbito de residencia: rural,72839,40.165324,20.689204,6.830725,24.494002
11,Guanajuato,11043,Victoria,Ámbito de residencia: rural,16075,52.360204,37.97471,8.080274,17.06463
11,Guanajuato,11044,Villagrán,Ámbito de residencia: rural,17679,,,,24.141418
11,Guanajuato,11045,Xichú,Ámbito de residencia: rural,8019,61.379401,37.144891,6.418316,6.585077
11,Guanajuato,11046,Yuriria,Ámbito de residencia: rural,35099,61.136491,,,18.000868
12,Guerrero,12001,Acapulco de Juárez,Ámbito de residencia: rural,93570,67.058619,88.260952,32.527896,33.581434
12,Guerrero,12002,Ahuacuotzingo,Ámbito de residencia: rural,29160,93.742565,91.819472,31.263444,17.109474
12,Guerrero,12003,Ajuchitlán del Progreso,Ámbito de residencia: rural,29244,68.236418,86.040388,33.0431,55.154508
12,Guerrero,12004,Alcozauca de Guerrero,Ámbito de residencia: rural,18842,96.293829,87.696174,42.234013,
12,Guerrero,12005,Alpoyeca,Ámbito de residencia: rural,3597,59.012899,54.265611,14.54119,8.208736
12,Guerrero,12006,Apaxtla,Ámbito de residencia: rural,5415,85.308136,95.946835,,46.821342
12,Guerrero,12007,Arcelia,Ámbito de residencia: rural,12051,67.0842,97.143565,,50.909278
12,Guerrero,12008,Atenango del Río,Ámbito de residencia: rural,6174,72.311731,88.183995,38.525992,9.114227
12,Guerrero,12009,Atlamajalcingo del Monte,Ámbito de residencia: rural,6010,95.302499,94.86089,54.315081,9.480773
12,Guerrero,12010,Atlixtac,Ámbito de residencia: rural,22880,97.156786,88.469303,53.560613,10.934202
12,Guerrero,12011,Atoyac de Álvarez,Ámbito de residencia: rural,17798,42.544272,47.194539,21.747616,38.836284
12,Guerrero,12012,Ayutla de los Libres,Ámbito de residencia: rural,44417,82.646074,96.154876,30.77978,21.169289
12,Guerrero,12013,Azoyú,Ámbito de residencia: rural,10974,53.423014,92.211158,19.010225,36.301224
12,Guerrero,12014,Benito Juárez,Ámbito de residencia: rural,10042,19.570919,36.172174,16.856912,36.24511
12,Guerrero,12015,Buenavista de Cuéllar,Ámbito de residencia: rural,4974,52.040254,47.820972,,28.104876
12,Guerrero,12016,Coahuayutla de José María Izazaga,Ámbito de residencia: rural,10268,66.457729,89.353932,32.458851,
12,Guerrero,12017,Cocula,Ámbito de residencia: rural,12462,58.748673,66.27539,20.739261,52.298271
12,Guerrero,12018,Copala,Ámbito de residencia: rural,8561,58.984211,73.173184,23.3062,39.002317
12,Guerrero,12019,Copalillo,Ámbito de residencia: rural,7885,93.113811,93.426295,57.543161,13.320053
12,Guerrero,12020,Copanatoyac,Ámbito de residencia: rural,18843,97.048786,91.136466,56.429856,12.94402
12,Guerrero,12021,Coyuca de Benítez,Ámbito de residencia: rural,42432,59.084677,61.75667,29.571412,38.680791
12,Guerrero,12022,Coyuca de Catalán,Ámbito de residencia: rural,37119,65.628645,81.997131,21.366131,46.842395
12,Guerrero,12023,Cuajinicuilapa,Ámbito de residencia: rural,13073,53.365495,79.806061,34.10101,20.121212
12,Guerrero,12024,Cualác,Ámbito de residencia: rural,8143,82.204617,67.93022,25.341028,12.683631
12,Guerrero,12025,Cuautepec,Ámbito de residencia: rural,13923,78.489037,95.042207,50.373897,
12,Guerrero,12026,Cuetzala del Progreso,Ámbito de residencia: rural,8555,79.053958,87.311881,30.576288,33.072311
12,Guerrero,12027,Cutzamala de Pinzón,Ámbito de residencia: rural,19815,53.140669,74.953167,18.691403,61.65981
12,Guerrero,12028,Chilapa de Álvarez,Ámbito de residencia: rural,52807,84.783861,90.402399,37.527389,24.407091
12,Guerrero,12029,Chilpancingo de los Bravo,Ámbito de residencia: rural,27481,67.347334,60.148984,26.733407,31.657113
12,Guerrero,12030,Florencio Villarreal,Ámbito de residencia: rural,8247,59.764252,91.644927,27.544831,
12,Guerrero,12031,General Canuto A. Neri,Ámbito de residencia: rural,6492,83.899453,71.364221,28.780566,38.063063
12,Guerrero,12032,General Heliodoro Castillo,Ámbito de residencia: rural,33722,95.68789,88.349166,60.612974,24.994848
12,Guerrero,12033,Huamuxtitlán,Ámbito de residencia: rural,11614,81.766208,77.855138,13.28737,26.553994
12,Guerrero,12034,Huitzuco de los Figueroa,Ámbito de residencia: rural,15206,57.015308,76.314761,13.379946,19.367659
12,Guerrero,12035,Iguala de la Independencia,Ámbito de residencia: rural,14735,38.206171,70.235257,22.967409,49.869049
12,Guerrero,12036,Igualapa,Ámbito de residencia: rural,8590,66.439455,86.666126,26.895935,35.10483
12,Guerrero,12037,Ixcateopan de Cuauhtémoc,Ámbito de residencia: rural,6348,73.605276,53.465509,18.941504,16.958873
12,Guerrero,12038,Zihuatanejo de Azueta,Ámbito de residencia: rural,20934,44.315655,50.944635,14.962822,61.811854
12,Guerrero,12039,Juan R. Escudero,Ámbito de residencia: rural,18526,79.519028,87.082952,25.693195,48.154064
12,Guerrero,12040,Leonardo Bravo,Ámbito de residencia: rural,18872,93.767338,69.162887,28.72718,
12,Guerrero,12041,Malinaltepec,Ámbito de residencia: rural,38033,88.4979,94.003188,46.371462,26.429012
12,Guerrero,12042,Mártir de Cuilapan,Ámbito de residencia: rural,10621,91.300795,93.118872,46.499491,30.339892
12,Guerrero,12043,Metlatónoc,Ámbito de residencia: rural,15336,97.776873,92.383737,56.516291,7.609301
12,Guerrero,12044,Mochitlán,Ámbito de residencia: rural,7328,72.251544,82.584024,26.98469,27.57293
12,Guerrero,12045,Olinalá,Ámbito de residencia: rural,25240,92.602404,92.326115,25.724528,16.17573
12,Guerrero,12046,Ometepec,Ámbito de residencia: rural,20387,57.432235,84.762456,25.980022,41.539416
12,Guerrero,12047,Pedro Ascencio Alquisiras,Ámbito de residencia: rural,7318,89.584613,81.541553,32.194632,10.592795
12,Guerrero,12048,Petatlán,Ámbito de residencia: rural,15023,,78.637243,33.580694,45.339738
12,Guerrero,12049,Pilcaya,Ámbito de residencia: rural,8402,60.939765,55.290781,10.574045,
12,Guerrero,12050,Pungarabato,Ámbito de residencia: rural,13254,45.148312,67.136914,,
12,Guerrero,12051,Quechultenango,Ámbito de residencia: rural,39753,96.382762,90.479917,38.034683,33.44597
12,Guerrero,12052,San Luis Acatlán,Ámbito de residencia: rural,24839,87.141815,97.358669,52.198836,24.843875
12,Guerrero,12053,San Marcos,Ámbito de residencia: rural,27295,53.90588,92.97186,27.150688,33.745588
12,Guerrero,12054,San Miguel Totolapan,Ámbito de residencia: rural,20374,89.042573,84.479463,63.616637,17.897184
12,Guerrero,12055,Taxco de Alarcón,Ámbito de residencia: rural,38119,82.058362,80.466579,9.427244,17.260684
12,Guerrero,12056,Tecoanapa,Ámbito de residencia: rural,44646,83.120457,93.674673,38.779814,32.017088
12,Guerrero,12057,Técpan de Galeana,Ámbito de residencia: rural,37230,,63.631783,32.924148,25.740652
12,Guerrero,12058,Teloloapan,Ámbito de residencia: rural,29859,62.44493,91.716975,11.772091,26.208596
12,Guerrero,12059,Tepecoacuilco de Trujano,Ámbito de residencia: rural,24435,76.872453,79.835101,32.99215,32.529646
12,Guerrero,12060,Tetipac,Ámbito de residencia: rural,14849,79.265103,66.013902,13.662913,27.867767
12,Guerrero,12061,Tixtla de Guerrero,Ámbito de residencia: rural,6536,80.391932,87.816555,34.531669,31.784958
12,Guerrero,12062,Tlacoachistlahuaca,Ámbito de residencia: rural,17696,84.16322,95.324582,61.253971,29.005575
12,Guerrero,12063,Tlacoapa,Ámbito de residencia: rural,10437,92.035396,88.21501,60.223124,4.837728
12,Guerrero,12064,Tlalchapa,Ámbito de residencia: rural,9533,37.368182,70.171959,10.882759,52.317168
12,Guerrero,12065,Tlalixtaquilla de Maldonado,Ámbito de residencia: rural,5461,78.428244,81.164122,19.351145,20.858779
12,Guerrero,12066,Tlapa de Comonfort,Ámbito de residencia: rural,39210,83.318582,80.843329,26.181356,24.196708
12,Guerrero,12067,Tlapehuala,Ámbito de residencia: rural,12737,73.118048,75.486812,24.157284,45.874889
12,Guerrero,12068,La Unión de Isidoro Montes de Oca,Ámbito de residencia: rural,20637,,69.338559,20.536054,24.544109
12,Guerrero,12069,Xalpatláhuac,Ámbito de residencia: rural,7733,91.275473,91.089648,39.749694,11.141341
12,Guerrero,12070,Xochihuehuetlán,Ámbito de residencia: rural,1947,70.619635,84.978541,,14.109442
12,Guerrero,12071,Xochistlahuaca,Ámbito de residencia: rural,20440,90.148814,95.990884,58.303118,9.530716
12,Guerrero,12072,Zapotitlán Tablas,Ámbito de residencia: rural,12414,91.369838,89.091063,57.845295,5.805687
12,Guerrero,12073,Zirándaro,Ámbito de residencia: rural,14376,73.952295,73.834895,24.695015,47.145492
12,Guerrero,12074,Zitlala,Ámbito de residencia: rural,9635,88.507995,92.429022,44.240183,19.993473
12,Guerrero,12075,Eduardo Neri,Ámbito de residencia: rural,5251,65.757332,90.305778,32.287222,15.587255
12,Guerrero,12076,Acatepec,Ámbito de residencia: rural,38761,96.41833,93.786099,71.862254,7.984999
12,Guerrero,12077,Marquelia,Ámbito de residencia: rural,6964,62.648713,81.342264,38.036658,41.748217
12,Guerrero,12078,Cochoapa el Grande,Ámbito de residencia: rural,18203,99.461255,98.575876,74.803967,18.778828
12,Guerrero,12079,José Joaquín de Herrera,Ámbito de residencia: rural,19009,94.967954,87.890193,61.373699,15.120655
12,Guerrero,12080,Juchitán,Ámbito de residencia: rural,4085,58.300488,88.298691,50.756993,18.681037
12,Guerrero,12081,Iliatenco,Ámbito de residencia: rural,15515,80.236707,89.782649,36.277666,31.2383
13,Hidalgo,13001,Acatlán,Ámbito de residencia: rural,24680,39.285885,25.101707,6.008928,37.460943
13,Hidalgo,13002,Acaxochitlán,Ámbito de residencia: rural,29186,79.258248,54.065629,,20.589004
13,Hidalgo,13003,Actopan,Ámbito de residencia: rural,10565,41.182692,,,45.507567
13,Hidalgo,13004,Agua Blanca de Iturbide,Ámbito de residencia: rural,10640,60.00172,20.726417,8.871549,25.132153
13,Hidalgo,13005,Ajacuba,Ámbito de residencia: rural,5620,43.298912,11.438975,10.938649,38.903579
13,Hidalgo,13006,Alfajayucan,Ámbito de residencia: rural,22010,48.560747,33.662026,5.644732,32.296438
13,Hidalgo,13007,Almoloya,Ámbito de residencia: rural,8525,49.160263,,7.89968,
13,Hidalgo,13008,Apan,Ámbito de residencia: rural,10528,53.097084,,8.927722,20.561318
13,Hidalgo,13009,El Arenal,Ámbito de residencia: rural,14432,46.565503,22.220235,6.652156,28.634038
13,Hidalgo,13010,Atitalaquia,Ámbito de residencia: rural,2878,,,,
13,Hidalgo,13011,Atlapexco,Ámbito de residencia: rural,21388,66.912739,89.139052,15.492668,15.641133
13,Hidalgo,13012,Atotonilco el Grande,Ámbito de residencia: rural,22120,52.745241,36.644419,4.015862,25.862704
13,Hidalgo,13013,Atotonilco de Tula,Ámbito de residencia: rural,22232,28.366935,,3.875372,24.149932
13,Hidalgo,13014,Calnali,Ámbito de residencia: rural,12775,68.81755,51.881333,19.316371,11.945785
13,Hidalgo,13015,Cardonal,Ámbito de residencia: rural,20378,56.498246,33.081981,5.858268,30.449651
13,Hidalgo,13016,Cuautepec de Hinojosa,Ámbito de residencia: rural,29180,70.583452,,9.335889,
13,Hidalgo,13017,Chapantongo,Ámbito de residencia: rural,14028,49.262297,30.382416,7.657795,27.526121
13,Hidalgo,13018,Chapulhuacán,Ámbito de residencia: rural,18861,51.016105,52.270083,13.466155,17.632539
